"business_id","name","address","city","state","postal_code","stars_y","business_id","name","address","city","state","stars_y","BusinessParking","Caters","NoiseLevel","OutdoorSeating","RestaurantsDelivery","RestaurantsTableService"
"wVu1rjJuXa2QIsB20auW8g","Wendy's","436 Center Street","Chardon","OH","44024",1.5,"wVu1rjJuXa2QIsB20auW8g","Wendy's","436 Center Street","Chardon","OH",1.5,NA,NA,NA,NA,NA,NA
"jM6YI5V4fYM7OCA1BLKwqw","Taco Bell","698 S. Whitney Way","Madison","WI","53719",1.5,"jM6YI5V4fYM7OCA1BLKwqw","Taco Bell","698 S. Whitney Way","Madison","WI",1.5,NA,"False","very","False","True","False"
"Ekd0gg4EoXDWtKjNDzSuqQ","Taco Bell","510 Avon-Belden Road","Avon Lake","OH","44012",2,"Ekd0gg4EoXDWtKjNDzSuqQ","Taco Bell","510 Avon-Belden Road","Avon Lake","OH",2,NA,"False","average","False","True",NA
"aOyAwLETME9GlxtrsIQnJA","Dairy Queen","9575 Diamond Centre Dr","Mentor","OH","44060",3,"aOyAwLETME9GlxtrsIQnJA","Dairy Queen","9575 Diamond Centre Dr","Mentor","OH",3,NA,NA,NA,"True","False",NA
"jfK-_0x_r7Qgdg2wj60iAQ","Smiles Chinese Food","500 W Aurora Rd","Northfield","OH","44067",3,"jfK-_0x_r7Qgdg2wj60iAQ","Smiles Chinese Food","500 W Aurora Rd","Northfield","OH",3,NA,NA,"quiet",NA,"True",NA
"MA5R-mV6ljRM1MK6Mdiv5g","Panda Express","2000 N Neil St","Champaign","IL","61820",3.5,"MA5R-mV6ljRM1MK6Mdiv5g","Panda Express","2000 N Neil St","Champaign","IL",3.5,"None",NA,"loud","False","False","False"
"dmu1wM0CRgeoTIUXFihU7Q","QDOBA Mexican Eats","11324 Euclid Ave","Cleveland","OH","44106",3,"dmu1wM0CRgeoTIUXFihU7Q","QDOBA Mexican Eats","11324 Euclid Ave","Cleveland","OH",3,NA,"True","average","True","False","False"
"7AlULGZI1pHt0imODsqdkg","Potbelly Sandwich Shop","501 E Green St","Champaign","IL","61820",4,"7AlULGZI1pHt0imODsqdkg","Potbelly Sandwich Shop","501 E Green St","Champaign","IL",4,NA,"True","average","True","True",NA
"52J2qJTmfy2NWnQKiUgYBQ","Blaze Fast-Fired Pizza","9571 Mentor Ave, Ste B","Mentor","OH","44060",2.5,"52J2qJTmfy2NWnQKiUgYBQ","Blaze Fast-Fired Pizza","9571 Mentor Ave, Ste B","Mentor","OH",2.5,"None",NA,NA,NA,"True",NA
"9UyjZhGr9qVhwQzWCvElPg","McDonald's","1280 S Water St","Kent","OH","44240",2,"9UyjZhGr9qVhwQzWCvElPg","McDonald's","1280 S Water St","Kent","OH",2,NA,NA,NA,"True","True",NA
"P-4KsLjgjzg_eqi_Xnlc6g","Chipotle Mexican Grill","3890 Medina Rd, Ste A","Akron","OH","44333",3,"P-4KsLjgjzg_eqi_Xnlc6g","Chipotle Mexican Grill","3890 Medina Rd, Ste A","Akron","OH",3,NA,"True","average","True","True","False"
"Hr0yeQeFUueoNrgTl2SrVQ","Jimmy John's","1800 Main St, Suite 104","Canonsburg","PA","15317",4,"Hr0yeQeFUueoNrgTl2SrVQ","Jimmy John's","1800 Main St, Suite 104","Canonsburg","PA",4,NA,"True",NA,NA,"True",NA
"gk_VKgx57BujzRSoQ4S47A","McDonald's","10400 Sprague Rd","Parma","OH","44130",1.5,"gk_VKgx57BujzRSoQ4S47A","McDonald's","10400 Sprague Rd","Parma","OH",1.5,NA,"False",NA,"False","True",NA
"HzOYnyPrh24YONMUecuzlg","Jimmy John's","506 Liberty Ave","Pittsburgh","PA","15222",3,"HzOYnyPrh24YONMUecuzlg","Jimmy John's","506 Liberty Ave","Pittsburgh","PA",3,NA,"True","average","True","True",NA
"0yFe_kQiynisvahzVuq6Mw","Burger King","415 Home Dr","Pittsburgh","PA","15275",1.5,"0yFe_kQiynisvahzVuq6Mw","Burger King","415 Home Dr","Pittsburgh","PA",1.5,NA,NA,"average","False","None","False"
"Hx-um-V0sTHjMZX0UcW0kA","Dairy Queen","601 E Oak St","Mahomet","IL","61853",1.5,"Hx-um-V0sTHjMZX0UcW0kA","Dairy Queen","601 E Oak St","Mahomet","IL",1.5,NA,NA,"loud",NA,"False",NA
"XfxD1quRd8DhNwL1ZHwjMw","McDonald's","18228 Sloane Ave","Lakewood","OH","44107",2,"XfxD1quRd8DhNwL1ZHwjMw","McDonald's","18228 Sloane Ave","Lakewood","OH",2,NA,NA,"quiet",NA,NA,NA
"bhEaXCPUbeH28ifzGFigpg","Taco Bell","600 Chestnut Commons Dr","Elyria","OH","44035",2,"bhEaXCPUbeH28ifzGFigpg","Taco Bell","600 Chestnut Commons Dr","Elyria","OH",2,NA,NA,NA,NA,"True",NA
"QIZ5gDmTYYWAxiwiRX7OHg","Sonic Drive-In","6413 University Ave","Middleton","WI","53562",2,"QIZ5gDmTYYWAxiwiRX7OHg","Sonic Drive-In","6413 University Ave","Middleton","WI",2,NA,"False","average","True","False","False"
"itthpAROLKuP8oks3AaycA","Teddywedgers","101 State St","Madison","WI","53703",4,"itthpAROLKuP8oks3AaycA","Teddywedgers","101 State St","Madison","WI",4,NA,"True","average","False","True","False"
"So2tr4GnhCMYeZvfJYRCEQ","Burger King","1795 Snow Rd","Parma","OH","44134",2.5,"So2tr4GnhCMYeZvfJYRCEQ","Burger King","1795 Snow Rd","Parma","OH",2.5,NA,"False","average","False","False",NA
"1xeyFW6daV8jdt3dM1nhqQ","Subway Restaurants","2409 Village Green Place","Champaign","IL","61822",2.5,"1xeyFW6daV8jdt3dM1nhqQ","Subway Restaurants","2409 Village Green Place","Champaign","IL",2.5,NA,NA,NA,NA,"True",NA
"Wsk9CyM-FhybMA48I38JKg","Popeyes Louisiana Kitchen","26170 Lorain Rd","North Olmstead","OH","44070",1.5,"Wsk9CyM-FhybMA48I38JKg","Popeyes Louisiana Kitchen","26170 Lorain Rd","North Olmstead","OH",1.5,NA,NA,NA,"False","False",NA
"knHBR-JL-4_m9TBpzBO_DA","Dog 'n Suds","2050 N Ridge Rd","Elyria","OH","44035",3.5,"knHBR-JL-4_m9TBpzBO_DA","Dog 'n Suds","2050 N Ridge Rd","Elyria","OH",3.5,NA,"False","average","True","False",NA
"3GjbxmFkWEI3jpDzCSyDeA","Penn Station East Coast Subs","746 Aurora Rd","Macedonia","OH","44056",3,"3GjbxmFkWEI3jpDzCSyDeA","Penn Station East Coast Subs","746 Aurora Rd","Macedonia","OH",3,NA,"False","average","False","False",NA
"_rKz-rQPzUAIZWlUHCKgow","McDonald's","3708 Forbes Ave","Pittsburgh","PA","15213",1.5,"_rKz-rQPzUAIZWlUHCKgow","McDonald's","3708 Forbes Ave","Pittsburgh","PA",1.5,NA,"False","average","False","True",NA
"4FdXVA-WxWwc5rmjRPJVnQ","McDonald's","4502 E Washington Ave","Madison","WI","53704",1.5,"4FdXVA-WxWwc5rmjRPJVnQ","McDonald's","4502 E Washington Ave","Madison","WI",1.5,NA,NA,"quiet",NA,"True",NA
"1uAZaTHYn9rqTFtOl3sDEQ","McDonald's","33560 Aurora Rd","Solon","OH","44139",1.5,"1uAZaTHYn9rqTFtOl3sDEQ","McDonald's","33560 Aurora Rd","Solon","OH",1.5,NA,NA,NA,NA,"False",NA
"n8GCGa5gX17Ibix5VsGMuw","Popeyes Louisiana Kitchen","4645 Northfield Rd","North Randall","OH","44128",2,"n8GCGa5gX17Ibix5VsGMuw","Popeyes Louisiana Kitchen","4645 Northfield Rd","North Randall","OH",2,NA,NA,NA,"False","False",NA
"RSndNUTD8MpDQiotoTS29A","Steak N Shake","590 Pittsburgh Mills Cir","Tarentum","PA","15084",2,"RSndNUTD8MpDQiotoTS29A","Steak N Shake","590 Pittsburgh Mills Cir","Tarentum","PA",2,NA,NA,NA,"False","False",NA
"CObgcxFJuEXZZpm4Mw3z1A","McDonald's","1605 S Neil","Champaign","IL","61820",2,"CObgcxFJuEXZZpm4Mw3z1A","McDonald's","1605 S Neil","Champaign","IL",2,NA,"False","average","False","True","False"
"MBodaRSaAp_FY3CkhfRXNQ","Wendy's","2858 Fish Hatchery Road","Fitchburg","WI","53713",2,"MBodaRSaAp_FY3CkhfRXNQ","Wendy's","2858 Fish Hatchery Road","Fitchburg","WI",2,NA,"False","average","False","False",NA
"1_vzSC8IaHHMLg1d81KdjA","McDonald's","8775 Mentor Ave","Mentor","OH","44060",2.5,"1_vzSC8IaHHMLg1d81KdjA","McDonald's","8775 Mentor Ave","Mentor","OH",2.5,NA,NA,NA,NA,"True",NA
"9HQVSY9-ZnrgTUF72I-4PQ","McDonald's","7700 Reynolds Rd","Mentor","OH","44060",1.5,"9HQVSY9-ZnrgTUF72I-4PQ","McDonald's","7700 Reynolds Rd","Mentor","OH",1.5,NA,NA,NA,NA,"True",NA
"VMlDCzJf95y_LgTnl0XzSg","Dairy Queen","34600 Euclid Ave","Willoughby","OH","44094",3,"VMlDCzJf95y_LgTnl0XzSg","Dairy Queen","34600 Euclid Ave","Willoughby","OH",3,"None",NA,"average","False","True",NA
"2YEH1kh6qKJKH9zaRbMW5w","Jimmy John's","7338 Mentor Ave","Mentor","OH","44060",3,"2YEH1kh6qKJKH9zaRbMW5w","Jimmy John's","7338 Mentor Ave","Mentor","OH",3,NA,"True","average","False","True",NA
"4uS3BblH63PqikgUCnyEcA","McDonald's","6225 Mayfield Rd","Mayfield Heights","OH","44124",3.5,"4uS3BblH63PqikgUCnyEcA","McDonald's","6225 Mayfield Rd","Mayfield Heights","OH",3.5,NA,NA,"loud","False","True",NA
"NNHnU8NXDM9fVPm52Z6-JA","McDonald's","1733 Pearl Rd","Brunswick","OH","44212",2,"NNHnU8NXDM9fVPm52Z6-JA","McDonald's","1733 Pearl Rd","Brunswick","OH",2,NA,NA,"loud","False","True",NA
"FKcj1DmDWsRO4aOQ6i_nWw","McDonalds","15901 Lake Shore Blvd","Cleveland","OH","44110",1,"FKcj1DmDWsRO4aOQ6i_nWw","McDonalds","15901 Lake Shore Blvd","Cleveland","OH",1,NA,"False","average","True","False",NA
"J3QGSPuqle5-9qG9j0QRAw","KFC","17585 Lakeshore Blvd","Cleveland","OH","44119",1,"J3QGSPuqle5-9qG9j0QRAw","KFC","17585 Lakeshore Blvd","Cleveland","OH",1,NA,"True",NA,"False","True",NA
"O1Sp0pDa8wmMfOC-FUGZFQ","Dairy Queen Grill & Chill","3602 N Mattis Ave","Champaign","IL","61822",2,"O1Sp0pDa8wmMfOC-FUGZFQ","Dairy Queen Grill & Chill","3602 N Mattis Ave","Champaign","IL",2,NA,NA,NA,NA,"False",NA
"3vZ8ECJuiEZIuDv7OQ2NHw","McDonald's","11580 Euclid Ave","Cleveland","OH","44106",2,"3vZ8ECJuiEZIuDv7OQ2NHw","McDonald's","11580 Euclid Ave","Cleveland","OH",2,NA,NA,NA,"False",NA,NA
"CNXUru6x_qrG8R-IeOuwgQ","McDonald's","1705 S Philo Rd","Urbana","IL","61801",2,"CNXUru6x_qrG8R-IeOuwgQ","McDonald's","1705 S Philo Rd","Urbana","IL",2,NA,NA,"average",NA,"True",NA
"doEpdTg3l55-IWemTlG3tg","Jimmy John's","1811 West Kirby Ave","Champaign","IL","61821",3,"doEpdTg3l55-IWemTlG3tg","Jimmy John's","1811 West Kirby Ave","Champaign","IL",3,NA,"True","very","False","True",NA
"PK2v_1GQI7ngoJg_uE593A","Dairy Queen","5501 Memphis Ave","Cleveland","OH","44144",3.5,"PK2v_1GQI7ngoJg_uE593A","Dairy Queen","5501 Memphis Ave","Cleveland","OH",3.5,NA,NA,NA,NA,NA,NA
"UIpxJVHnqXG3PN4RCguY6A","Plaza Freeze & Linda's Restaurant","14964 S State Ave","Middlefield","OH","44062",4,"UIpxJVHnqXG3PN4RCguY6A","Plaza Freeze & Linda's Restaurant","14964 S State Ave","Middlefield","OH",4,NA,NA,NA,NA,"False",NA
"rmzOeemTM-1jiJprpHec0A","Wendy's","2805 Jacks Run Road","White Oak","PA","15131",2.5,"rmzOeemTM-1jiJprpHec0A","Wendy's","2805 Jacks Run Road","White Oak","PA",2.5,NA,"False","very","False","False",NA
"K-tl3k56Px2G6KRsKNyUUA","Subway Restaurants","2144 Broadview Rd","Cleveland","OH","44109",1,"K-tl3k56Px2G6KRsKNyUUA","Subway Restaurants","2144 Broadview Rd","Cleveland","OH",1,NA,NA,NA,NA,"False",NA
"HWDy_SKByQYGxoCQzBuhBA","Subway Restaurants","7652 Mentor Ave","Mentor","OH","44060",4,"HWDy_SKByQYGxoCQzBuhBA","Subway Restaurants","7652 Mentor Ave","Mentor","OH",4,NA,NA,NA,NA,NA,NA
"vvVGXfsQdvonM2Cpg49DXw","McDonald's","7575 Auburn Rd","Concord Township","OH","44077",2,"vvVGXfsQdvonM2Cpg49DXw","McDonald's","7575 Auburn Rd","Concord Township","OH",2,NA,"False","average","True","True",NA
"LgpK_b2psx9OQ45TtnCiLA","Mr Hero","7778 Lake Shore Blvd","Mentor On the Lake","OH","44060",2.5,"LgpK_b2psx9OQ45TtnCiLA","Mr Hero","7778 Lake Shore Blvd","Mentor On the Lake","OH",2.5,NA,"False","quiet","False","False",NA
"384vp5K1dC8Ten-1GBKOug","GetGo","998 Hayden Blvd","Elizabeth","PA","15037",4,"384vp5K1dC8Ten-1GBKOug","GetGo","998 Hayden Blvd","Elizabeth","PA",4,NA,"False","average","True","False","False"
"8OfsvJM-TXtybas25dcGUw","KFC","5153 Library Rd","Bethel Park","PA","15102",2,"8OfsvJM-TXtybas25dcGUw","KFC","5153 Library Rd","Bethel Park","PA",2,NA,"True",NA,NA,"False",NA
"o7tBcNfv-zMXSTePBLIrvw","Subway","401 Wood St","Pittsburgh","PA","15222",2.5,"o7tBcNfv-zMXSTePBLIrvw","Subway","401 Wood St","Pittsburgh","PA",2.5,NA,NA,NA,"False","False",NA
"K6JBV6RTa8eMYIJ7RVP4Bg","Culver's Frozen Custard","1501 W Main St","Sun Prairie","WI","53590",4,"K6JBV6RTa8eMYIJ7RVP4Bg","Culver's Frozen Custard","1501 W Main St","Sun Prairie","WI",4,NA,"False","average","True","False","False"
"VfMsmSXabsmf6c5s3uSWVw","Dairy Queen Grill & Chill","1418 Pearl Rd","Brunswick","OH","44212",2.5,"VfMsmSXabsmf6c5s3uSWVw","Dairy Queen Grill & Chill","1418 Pearl Rd","Brunswick","OH",2.5,NA,NA,NA,NA,NA,NA
"GJvh9J3Isdn2N4I_3j7OfQ","Subway Restaurants","21625 Center Ridge Road","Rocky River","OH","44116",3,"GJvh9J3Isdn2N4I_3j7OfQ","Subway Restaurants","21625 Center Ridge Road","Rocky River","OH",3,NA,NA,NA,"False","False",NA
"p8DTd_rutJG4zSj0B_kApg","Jimmy John's","3867 Medina Rd, Ste. B","Akron","OH","44333",2,"p8DTd_rutJG4zSj0B_kApg","Jimmy John's","3867 Medina Rd, Ste. B","Akron","OH",2,NA,"True","average","False","True","False"
"vJZUAEoGunENFVSZkAOT9Q","McDonald's","36141 Lakeshore Blvd","Eastlake","OH","44095",1,"vJZUAEoGunENFVSZkAOT9Q","McDonald's","36141 Lakeshore Blvd","Eastlake","OH",1,NA,NA,NA,NA,"True",NA
"NDKBMYjNhckqg_lf53plug","Burger King","22740 Lorain Rd","Fairview Park","OH","44126",2,"NDKBMYjNhckqg_lf53plug","Burger King","22740 Lorain Rd","Fairview Park","OH",2,NA,"False","loud","False","True",NA
"9zGkU1ahmYCn3DlnKOXhqA","Arby's","1502 N Prospect Ave","Champaign","IL","61820",3,"9zGkU1ahmYCn3DlnKOXhqA","Arby's","1502 N Prospect Ave","Champaign","IL",3,NA,NA,"quiet","False","False","False"
"qw1T026yhIb6MR_Xf9a9Vw","McDonald's","712 Steels Corners Rd","Stow","OH","44224",2.5,"qw1T026yhIb6MR_Xf9a9Vw","McDonald's","712 Steels Corners Rd","Stow","OH",2.5,NA,"False",NA,NA,"True",NA
"S_VoH2qPxjm5l3MeuCgunw","Taco Bell","1603 S Braddock Ave","Pittsburgh","PA","15218",1.5,"S_VoH2qPxjm5l3MeuCgunw","Taco Bell","1603 S Braddock Ave","Pittsburgh","PA",1.5,NA,"False","quiet","False","True",NA
"GAg908vcVhevpGzKVnxSNw","Taco Bell","5855 Mayfield Road","Mayfield Heights","OH","44124",2,"GAg908vcVhevpGzKVnxSNw","Taco Bell","5855 Mayfield Road","Mayfield Heights","OH",2,NA,NA,NA,NA,"True",NA
"G4tqFGRrwqQt7P_MTrhYBw","Subway Restaurants","4721 McKnight Rd.","Pittsburgh","PA","15237",2.5,"G4tqFGRrwqQt7P_MTrhYBw","Subway Restaurants","4721 McKnight Rd.","Pittsburgh","PA",2.5,NA,NA,NA,"False","True",NA
"vJk0p1t3GPc8Pqx1gdMqHQ","Dairy Queen","3538 W 105th St","Cleveland","OH","44111",4,"vJk0p1t3GPc8Pqx1gdMqHQ","Dairy Queen","3538 W 105th St","Cleveland","OH",4,NA,NA,NA,NA,NA,NA
"3Cbl3_Lm1ahwxbBvq--rFg","Gianni's Pizza - Hankey Farms/Oakdale","7780 Steubenville Pike","Oakdale","PA","15071",3,"3Cbl3_Lm1ahwxbBvq--rFg","Gianni's Pizza - Hankey Farms/Oakdale","7780 Steubenville Pike","Oakdale","PA",3,NA,"False","average","False","True","False"
"ETTBjkzRtBuHXIRAnIpZxQ","The Midway","819 N Rocky River Dr","Berea","OH","44017",3.5,"ETTBjkzRtBuHXIRAnIpZxQ","The Midway","819 N Rocky River Dr","Berea","OH",3.5,NA,NA,NA,"False","False",NA
"7l-TZk8Ckd5Ct_QQ6G5tuA","Arby's","7095 Engle Rd","Cleveland","OH","44130",1.5,"7l-TZk8Ckd5Ct_QQ6G5tuA","Arby's","7095 Engle Rd","Cleveland","OH",1.5,NA,NA,NA,"False","None",NA
"ECXHwaJW7Lc7qDlH89Syaw","Arby's","1378 Banksville Rd","Pittsburgh","PA","15216",2,"ECXHwaJW7Lc7qDlH89Syaw","Arby's","1378 Banksville Rd","Pittsburgh","PA",2,NA,"False",NA,NA,"False",NA
"SQcrg-8RsMbZ6kKz2xTDPA","Mr. Hero","15617 Puritas Ave","Cleveland","OH","44135",3.5,"SQcrg-8RsMbZ6kKz2xTDPA","Mr. Hero","15617 Puritas Ave","Cleveland","OH",3.5,NA,NA,NA,NA,"False",NA
"XDeAQ9ayhiWx0lBM3iVUqw","White Castle","13201 Superior Ave","East Cleveland","OH","44112",3,"XDeAQ9ayhiWx0lBM3iVUqw","White Castle","13201 Superior Ave","East Cleveland","OH",3,NA,"False","average","False","False",NA
"M4BZ2okdWuc7MqeBjtnDRQ","Dairy Queen Grill & Chill","2525 Monroeville Blvd","Monroeville","PA","15146",2.5,"M4BZ2okdWuc7MqeBjtnDRQ","Dairy Queen Grill & Chill","2525 Monroeville Blvd","Monroeville","PA",2.5,NA,NA,NA,"False","False",NA
"oUk9yi2Pcu0isDYGgb7Hgg","McDonald's","100 Bobby Vinton Blvd","Canonsburg","PA","15317",2.5,"oUk9yi2Pcu0isDYGgb7Hgg","McDonald's","100 Bobby Vinton Blvd","Canonsburg","PA",2.5,NA,"False","average","True","True","False"
"30Bvo-tEfvh2KOTLQg6FZw","Subway Restaurants","3707 Forbes Ave","Pittsburgh","PA","15213",4,"30Bvo-tEfvh2KOTLQg6FZw","Subway Restaurants","3707 Forbes Ave","Pittsburgh","PA",4,NA,NA,NA,NA,"True",NA
"YTVL8ZouIwFMZiwHJfYgTw","Burger King","5702 Royalton Rd","North Royalton","OH","44133",3.5,"YTVL8ZouIwFMZiwHJfYgTw","Burger King","5702 Royalton Rd","North Royalton","OH",3.5,NA,"False",NA,"False","True",NA
"yMrlJztKmGQ2Bg2pAgDS9g","Wendy's","3067 Medina Rd","Medina","OH","44256",1.5,"yMrlJztKmGQ2Bg2pAgDS9g","Wendy's","3067 Medina Rd","Medina","OH",1.5,NA,"False","quiet","False","False",NA
"bvFq5igEVGc9UAP3IVfYFA","Subway Restaurants","2522 Allen Blvd.","Middleton","WI","53562",3,"bvFq5igEVGc9UAP3IVfYFA","Subway Restaurants","2522 Allen Blvd.","Middleton","WI",3,NA,"True","quiet","True","False",NA
"UbYl76BraRy2HObPNLs4Aw","McDonald's","7245 Pearl Rd","Middleburg Heights","OH","44130",2,"UbYl76BraRy2HObPNLs4Aw","McDonald's","7245 Pearl Rd","Middleburg Heights","OH",2,NA,"False","loud",NA,"True",NA
"Nd9wb5CZIakwnnq8l0mhjg","Jimmy John's","1938 Euclid Ave","Cleveland","OH","44115",1.5,"Nd9wb5CZIakwnnq8l0mhjg","Jimmy John's","1938 Euclid Ave","Cleveland","OH",1.5,NA,"True",NA,NA,"True",NA
"qQu--8A6Ic0rytLfI1r4dg","Wendy's","1905 S Neil St","Champaign","IL","61820",1.5,"qQu--8A6Ic0rytLfI1r4dg","Wendy's","1905 S Neil St","Champaign","IL",1.5,NA,NA,NA,NA,"False",NA
"1JbrO_ZoY6a8R3llJHVzUQ","Taco Bell","1000-1004 Ridge Ave","Pittsburgh","PA","15202",2,"1JbrO_ZoY6a8R3llJHVzUQ","Taco Bell","1000-1004 Ridge Ave","Pittsburgh","PA",2,NA,NA,NA,"False","False",NA
"nz3J9pxi0lN673_YbzGx3A","Subway Restaurants","9514 Diamond Centre Dr","Mentor","OH","44060",2.5,"nz3J9pxi0lN673_YbzGx3A","Subway Restaurants","9514 Diamond Centre Dr","Mentor","OH",2.5,NA,NA,NA,NA,NA,NA
"ZRN0FtNiKU5ax3ZDa70REA","McDonald's","3221 Oberlin Ave","Lorain","OH","44052",2,"ZRN0FtNiKU5ax3ZDa70REA","McDonald's","3221 Oberlin Ave","Lorain","OH",2,"None","False","very","False","True",NA
"GDKP1wbmSiP1TiL6joJTvg","Dairy Queen","108 Wilson Mills Rd","Chardon","OH","44024",2.5,"GDKP1wbmSiP1TiL6joJTvg","Dairy Queen","108 Wilson Mills Rd","Chardon","OH",2.5,NA,NA,NA,"True","True",NA
"ZB368AhxTlEVyWzT05Uksw","Dairy Queen","1039 Perry Hwy","Pittsburgh","PA","15237",3.5,"ZB368AhxTlEVyWzT05Uksw","Dairy Queen","1039 Perry Hwy","Pittsburgh","PA",3.5,NA,NA,NA,NA,NA,NA
"5CjdVHY504ccwZ2n3uyPOA","McDonald's","549 Clairton Blvd","Pittsburgh","PA","15236",1.5,"5CjdVHY504ccwZ2n3uyPOA","McDonald's","549 Clairton Blvd","Pittsburgh","PA",1.5,NA,NA,"average",NA,"True",NA
"wEm94T6y19kzp3YfilKL3Q","Krispy Krunchy Chicken","6109 Broad St","Pittsburgh","PA","15206",3,"wEm94T6y19kzp3YfilKL3Q","Krispy Krunchy Chicken","6109 Broad St","Pittsburgh","PA",3,NA,NA,NA,NA,NA,NA
"g6OnbXvrky8HTtRFWVL_bQ","KFC","45 Foster Ave","Pittsburgh","PA","15205",1.5,"g6OnbXvrky8HTtRFWVL_bQ","KFC","45 Foster Ave","Pittsburgh","PA",1.5,NA,NA,NA,NA,NA,NA
"SLlQSsSHukMz4-3-eaOgUA","Chick-fil-A","3990 5th Ave","Pittsburgh","PA","15213",2.5,"SLlQSsSHukMz4-3-eaOgUA","Chick-fil-A","3990 5th Ave","Pittsburgh","PA",2.5,NA,"False","very","False","False","False"
"zZB5pi8nld4d8TPAL2seHA","Burger King","1549 East 55 Street","Cleveland","OH","44103",3.5,"zZB5pi8nld4d8TPAL2seHA","Burger King","1549 East 55 Street","Cleveland","OH",3.5,NA,NA,NA,"False","True",NA
"qF-NiRVw5OPD_MPUJNlt9g","Arby's","2115 Warrensville Ctr Rd","Cleveland","OH","44121",3,"qF-NiRVw5OPD_MPUJNlt9g","Arby's","2115 Warrensville Ctr Rd","Cleveland","OH",3,NA,NA,NA,"False","False",NA
"KMdOqB5dxJvJd2P4I8VbVQ","Subway Restaurants","1708 Mount Royal Blvd, #9","Glenshaw","PA","15116",4.5,"KMdOqB5dxJvJd2P4I8VbVQ","Subway Restaurants","1708 Mount Royal Blvd, #9","Glenshaw","PA",4.5,NA,NA,NA,NA,NA,NA
"8FTKIUZtWV31TX-r2Dk0GQ","Subway Restaurants","583 Clairton Blvd","Pleasant Hills","PA","15236",1,"8FTKIUZtWV31TX-r2Dk0GQ","Subway Restaurants","583 Clairton Blvd","Pleasant Hills","PA",1,NA,NA,NA,NA,"False",NA
"h92Eq9JOllmX9cQBfz2ggA","Wendy's","4000 Medina Rd","Akron","OH","44333",3.5,"h92Eq9JOllmX9cQBfz2ggA","Wendy's","4000 Medina Rd","Akron","OH",3.5,NA,NA,NA,NA,NA,NA
"f84Wh7dq6ex1rryPgmvPiA","McDonald's","630 Brownsville Rd","Pittsburgh","PA","15210",2,"f84Wh7dq6ex1rryPgmvPiA","McDonald's","630 Brownsville Rd","Pittsburgh","PA",2,NA,NA,NA,"False","True",NA
"_E5sWHHe0tlVPuU6pR1gVg","Burger King","19000 Brookpark Rd","Cleveland","OH","44135",2,"_E5sWHHe0tlVPuU6pR1gVg","Burger King","19000 Brookpark Rd","Cleveland","OH",2,"None","False","quiet",NA,"True","False"
"-qqMAXJh3CIlfUr7DO0yHQ","KFC","14901 Snow Rd","Brook Park","OH","44142",2,"-qqMAXJh3CIlfUr7DO0yHQ","KFC","14901 Snow Rd","Brook Park","OH",2,NA,"False","average","False","False",NA
"ZHHhfZW_C9lRRFeSQevwYA","Jersey Mike's Subs","485 S Legacy Way, Ste 1","Sun Prairie","WI","53590",3,"ZHHhfZW_C9lRRFeSQevwYA","Jersey Mike's Subs","485 S Legacy Way, Ste 1","Sun Prairie","WI",3,NA,NA,NA,NA,NA,NA
"CAPyzR253fpVmsypJDi-hQ","Portillo's Hot Dogs","4505 E Towne Blvd","Madison","WI","53704",3,"CAPyzR253fpVmsypJDi-hQ","Portillo's Hot Dogs","4505 E Towne Blvd","Madison","WI",3,NA,"True","loud","True","True","False"
"gMYs-3dF72ztLzu8Gcsavg","Casa Del Rio Express","2927 W Market St","Fairlawn","OH","44333",4.5,"gMYs-3dF72ztLzu8Gcsavg","Casa Del Rio Express","2927 W Market St","Fairlawn","OH",4.5,NA,"True",NA,"True","True",NA
"veU3mhOn8kF87VfE_JvKlg","Grandslam Pizza","417 Old Abers Creek Rd","Plum","PA","15239",3,"veU3mhOn8kF87VfE_JvKlg","Grandslam Pizza","417 Old Abers Creek Rd","Plum","PA",3,NA,"True","average","False","True",NA
"oAZrm5ci1QFts2kL6YYEzQ","Chipotle Mexican Grill","4960 William Flynn Hwy","Allison Park","PA","15101",2,"oAZrm5ci1QFts2kL6YYEzQ","Chipotle Mexican Grill","4960 William Flynn Hwy","Allison Park","PA",2,NA,NA,NA,NA,NA,NA
"gSE_6lQPRM5Bpmgez3lNxA","Dairy Queen Orange Julius","268 Settlers Ridge Center Dr","Pittsburgh","PA","15205",3,"gSE_6lQPRM5Bpmgez3lNxA","Dairy Queen Orange Julius","268 Settlers Ridge Center Dr","Pittsburgh","PA",3,NA,NA,NA,NA,NA,NA
"BB0GxHw1WxN_c7pgpkLRMQ","Taco Bell","109 Cavasina Drive","Canonsburg","PA","15317",1,"BB0GxHw1WxN_c7pgpkLRMQ","Taco Bell","109 Cavasina Drive","Canonsburg","PA",1,NA,NA,NA,NA,NA,NA
"kyTQzqkS5HGMFDDxmcz68w","Jersey Mike's Subs","8870 Darrow Rd","Twinsburg","OH","44087",4.5,"kyTQzqkS5HGMFDDxmcz68w","Jersey Mike's Subs","8870 Darrow Rd","Twinsburg","OH",4.5,NA,NA,NA,NA,NA,NA
